user_id,student_type,monthly_income,fixed_expenses,variable_expenses,total_expenses,savings_rate,debt_to_income,emergency_fund,emergency_fund_months,spending_volatility,budget_category,recommended_needs_pct,recommended_wants_pct,recommended_savings_pct,recommended_needs,recommended_wants,recommended_savings
user_0166,financial_aid_mainly,1072.02,982.49,767.83,1750.32,-0.6327,0.1304,525.1,0.3,0.4719,low_savings,0.5,0.35,0.15,536.01,375.21,160.8
user_0167,family_support_only,2567.66,797.03,782.77,1579.8,0.3847,0.0217,947.88,0.6,0.088,low_emergency,0.5,0.25,0.25,1283.83,641.91,641.91
user_0168,working_family_support,1814.41,1110.89,621.46,1732.35,0.0452,0.051,2944.99,1.7,0.3579,low_savings,0.5,0.35,0.15,907.21,635.04,272.16
user_0169,working_family_support,1739.17,1181.92,869.83,2051.75,-0.1797,0.0621,2051.75,1.0,0.5141,low_savings,0.5,0.35,0.15,869.59,608.71,260.88
user_0170,working_family_support,1895.8,1060.97,953.22,2014.19,-0.0624,0.0,1007.1,0.5,0.3331,low_savings,0.5,0.35,0.15,947.9,663.53,284.37
user_0171,financial_aid_mainly,960.92,1428.8,637.26,2066.06,-1.1501,0.1487,2066.06,1.0,0.3839,low_savings,0.5,0.35,0.15,480.46,336.32,144.14
user_0172,working_no_family,1403.89,1376.89,774.86,2151.75,-0.5327,0.0,430.35,0.2,0.3043,low_savings,0.5,0.35,0.15,701.95,491.36,210.58
user_0173,working_no_family,987.0,1263.47,613.85,1877.32,-0.902,0.0602,1501.86,0.8,0.3605,low_savings,0.5,0.35,0.15,493.5,345.45,148.05
user_0174,financial_aid_mainly,1287.57,739.85,495.34,1235.19,0.0407,0.0821,494.08,0.4,0.4675,low_savings,0.5,0.35,0.15,643.78,450.65,193.14
user_0175,working_no_family,1274.59,996.89,498.78,1495.67,-0.1735,0.0682,3888.74,2.6,0.4053,low_savings,0.5,0.35,0.15,637.29,446.11,191.19
user_0176,family_support_only,3100.16,1535.47,802.35,2337.82,0.2459,0.0,3740.51,1.6,0.5266,standard,0.5,0.3,0.2,1550.08,930.05,620.03
user_0177,working_family_support,2242.07,1163.6,840.2,2003.8,0.1063,0.1292,801.52,0.4,0.2747,low_savings,0.5,0.35,0.15,1121.04,784.72,336.31
user_0178,working_no_family,1579.18,1034.03,734.21,1768.24,-0.1197,0.0607,4774.25,2.7,0.4419,low_savings,0.5,0.35,0.15,789.59,552.71,236.88
user_0179,family_support_only,2202.58,1395.22,1106.41,2501.63,-0.1358,0.0,11257.34,4.5,0.2646,low_savings,0.5,0.35,0.15,1101.29,770.9,330.39
user_0180,working_no_family,1584.73,1315.26,718.3,2033.56,-0.2832,0.2292,0.0,0.0,0.5134,low_savings,0.5,0.35,0.15,792.37,554.66,237.71
user_0181,family_support_only,2035.68,1094.54,734.88,1829.42,0.1013,0.0303,6585.91,3.6,0.4751,low_savings,0.5,0.35,0.15,1017.84,712.49,305.35
user_0182,family_support_only,2642.28,1172.44,653.81,1826.25,0.3088,0.026,4930.88,2.7,0.4386,standard,0.5,0.3,0.2,1321.14,792.68,528.46
user_0183,working_family_support,1951.93,1293.0,723.49,2016.49,-0.0331,0.123,3629.68,1.8,0.631,low_savings,0.5,0.35,0.15,975.97,683.18,292.79
user_0184,working_family_support,2435.59,1251.71,973.29,2225.0,0.0865,0.0496,4005.0,1.8,0.5811,low_savings,0.5,0.35,0.15,1217.8,852.46,365.34
user_0185,working_family_support,2783.9,1212.08,536.27,1748.35,0.372,0.1154,6119.22,3.5,0.1833,standard,0.5,0.3,0.2,1391.95,835.17,556.78
user_0186,working_no_family,1595.77,1045.73,923.56,1969.29,-0.2341,0.069,4529.37,2.3,0.224,low_savings,0.5,0.35,0.15,797.88,558.52,239.37
user_0187,family_support_only,2647.28,1235.88,765.18,2001.06,0.2441,0.2545,0.0,0.0,0.4661,low_emergency,0.5,0.25,0.25,1323.64,661.82,661.82
user_0188,working_no_family,1786.65,1044.34,756.02,1800.36,-0.0077,0.1719,2160.43,1.2,0.2576,low_savings,0.5,0.35,0.15,893.33,625.33,268.0
user_0189,financial_aid_mainly,976.52,1167.77,714.63,1882.4,-0.9277,0.0637,188.24,0.1,0.2976,low_savings,0.5,0.35,0.15,488.26,341.78,146.48
user_0190,working_family_support,2122.92,883.13,873.38,1756.51,0.1726,0.0954,1932.16,1.1,0.3594,standard,0.5,0.3,0.2,1061.46,636.88,424.58
user_0191,family_support_only,2616.04,827.68,465.88,1293.56,0.5055,0.0255,4139.39,3.2,0.4713,standard,0.5,0.3,0.2,1308.02,784.81,523.21
user_0192,family_support_only,2789.51,1059.29,806.79,1866.08,0.331,0.1406,7277.71,3.9,0.3314,standard,0.5,0.3,0.2,1394.76,836.85,557.9
user_0193,family_support_only,2398.41,1305.14,1031.56,2336.7,0.0257,0.0402,10281.48,4.4,0.6308,low_savings,0.5,0.35,0.15,1199.2,839.44,359.76
user_0194,financial_aid_mainly,663.71,1227.94,652.72,1880.66,-1.8336,0.1116,0.0,0.0,0.4421,low_savings,0.5,0.35,0.15,331.86,232.3,99.56
user_0195,working_no_family,1515.74,1179.83,791.02,1970.85,-0.3003,0.238,0.0,0.0,0.1545,low_savings,0.5,0.35,0.15,757.87,530.51,227.36
user_0196,working_family_support,1490.04,1145.82,804.65,1950.47,-0.309,0.0,585.14,0.3,0.1282,low_savings,0.5,0.35,0.15,745.02,521.51,223.51
user_0197,financial_aid_mainly,612.73,1701.42,726.96,2428.38,-2.9632,0.2133,242.84,0.1,0.3535,low_savings,0.5,0.35,0.15,306.37,214.46,91.91
user_0198,working_family_support,1739.54,911.37,637.9,1549.27,0.1094,0.0,3408.39,2.2,0.6033,low_savings,0.5,0.35,0.15,869.77,608.84,260.93
user_0199,working_no_family,1806.54,1027.08,796.76,1823.84,-0.0096,0.0617,2188.61,1.2,0.4847,low_savings,0.5,0.35,0.15,903.27,632.29,270.98
user_0200,working_no_family,1603.89,1313.81,911.29,2225.1,-0.3873,0.0,1335.06,0.6,0.1211,low_savings,0.5,0.35,0.15,801.95,561.36,240.58
user_0201,family_support_only,3165.89,812.52,984.36,1796.88,0.4324,0.0,5750.02,3.2,0.0778,standard,0.5,0.3,0.2,1582.94,949.77,633.18
user_0202,family_support_only,3266.6,1324.81,590.49,1915.3,0.4137,0.0362,0.0,0.0,0.2635,low_emergency,0.5,0.25,0.25,1633.3,816.65,816.65
user_0203,working_no_family,1006.26,780.98,902.89,1683.87,-0.6734,0.0,2020.64,1.2,0.1957,low_savings,0.5,0.35,0.15,503.13,352.19,150.94
user_0204,working_no_family,1944.39,1117.31,599.69,1717.0,0.1169,0.0,1888.7,1.1,0.5312,low_savings,0.5,0.35,0.15,972.2,680.54,291.66
user_0205,financial_aid_mainly,1208.31,1241.28,734.67,1975.95,-0.6353,0.0499,790.38,0.4,0.2206,low_savings,0.5,0.35,0.15,604.15,422.91,181.25
user_0206,working_no_family,1297.02,1183.08,511.82,1694.9,-0.3068,0.0,0.0,0.0,0.3236,low_savings,0.5,0.35,0.15,648.51,453.96,194.55
user_0207,working_family_support,2318.17,1121.02,850.34,1971.36,0.1496,0.042,2365.63,1.2,0.3021,low_savings,0.5,0.35,0.15,1159.09,811.36,347.73
user_0208,working_no_family,1434.0,883.0,719.34,1602.34,-0.1174,0.2273,3204.68,2.0,0.3239,low_savings,0.5,0.35,0.15,717.0,501.9,215.1
user_0209,family_support_only,1605.61,824.75,782.7,1607.45,-0.0011,0.0,3697.13,2.3,0.2547,low_savings,0.5,0.35,0.15,802.8,561.96,240.84
user_0210,family_support_only,2633.62,1005.18,947.88,1953.06,0.2584,0.0,4296.73,2.2,0.4602,standard,0.5,0.3,0.2,1316.81,790.09,526.72
user_0211,family_support_only,2041.76,1054.82,746.38,1801.2,0.1178,0.0,6484.32,3.6,0.2519,low_savings,0.5,0.35,0.15,1020.88,714.62,306.26
user_0212,working_no_family,1704.18,970.82,532.21,1503.03,0.118,0.0,2254.55,1.5,0.2982,low_savings,0.5,0.35,0.15,852.09,596.46,255.63
user_0213,working_family_support,1707.18,1328.83,976.0,2304.83,-0.3501,0.0,2074.35,0.9,0.5734,low_savings,0.5,0.35,0.15,853.59,597.51,256.08
user_0214,family_support_only,2255.51,1436.17,795.93,2232.1,0.0104,0.1945,4240.99,1.9,0.6896,low_savings,0.5,0.35,0.15,1127.76,789.43,338.33
user_0215,working_no_family,1951.95,948.21,640.12,1588.33,0.1863,0.0,2382.49,1.5,0.6611,standard,0.5,0.3,0.2,975.98,585.59,390.39
user_0216,financial_aid_mainly,820.82,1003.91,669.8,1673.71,-1.0391,0.0448,0.0,0.0,0.3173,low_savings,0.5,0.35,0.15,410.41,287.29,123.12
user_0217,family_support_only,2110.73,1260.52,970.84,2231.36,-0.0572,0.1264,669.41,0.3,0.1072,low_savings,0.5,0.35,0.15,1055.37,738.76,316.61
user_0218,working_no_family,1369.4,1353.69,985.98,2339.67,-0.7085,0.0,4445.37,1.9,0.3166,low_savings,0.5,0.35,0.15,684.7,479.29,205.41
user_0219,working_family_support,2220.0,1267.12,643.02,1910.14,0.1396,0.0191,1528.11,0.8,0.3786,low_savings,0.5,0.35,0.15,1110.0,777.0,333.0
user_0220,working_no_family,1636.39,1253.56,1015.27,2268.83,-0.3865,0.0,907.53,0.4,0.3732,low_savings,0.5,0.35,0.15,818.2,572.74,245.46
user_0221,working_no_family,1207.57,836.96,562.39,1399.35,-0.1588,0.3001,1399.35,1.0,0.1147,low_savings,0.5,0.35,0.15,603.78,422.65,181.14
user_0222,financial_aid_mainly,1253.93,1479.57,1081.45,2561.02,-1.0424,0.0376,1536.61,0.6,0.6051,low_savings,0.5,0.35,0.15,626.97,438.88,188.09
user_0223,working_no_family,1851.15,1120.52,826.96,1947.48,-0.052,0.0173,584.24,0.3,0.6929,low_savings,0.5,0.35,0.15,925.58,647.9,277.67
user_0224,working_no_family,1300.74,1296.61,777.36,2073.97,-0.5945,0.056,3318.35,1.6,0.4479,low_savings,0.5,0.35,0.15,650.37,455.26,195.11
user_0225,working_no_family,1305.54,711.2,761.45,1472.65,-0.128,0.0,1472.65,1.0,0.2216,low_savings,0.5,0.35,0.15,652.77,456.94,195.83
user_0226,financial_aid_mainly,942.69,1188.77,868.85,2057.62,-1.1827,0.4346,1440.33,0.7,0.2002,low_savings,0.5,0.35,0.15,471.35,329.94,141.4
user_0227,working_family_support,1710.69,779.63,512.78,1292.41,0.2445,0.0,2067.86,1.6,0.083,standard,0.5,0.3,0.2,855.35,513.21,342.14
user_0228,family_support_only,1523.91,850.43,911.16,1761.59,-0.156,0.0,2113.91,1.2,0.5107,low_savings,0.5,0.35,0.15,761.96,533.37,228.59
user_0229,working_family_support,1607.1,1510.95,624.57,2135.52,-0.3288,0.4193,6620.11,3.1,0.268,low_savings,0.5,0.35,0.15,803.55,562.48,241.06
user_0230,working_no_family,1171.07,1106.6,377.32,1483.92,-0.2671,0.3166,0.0,0.0,0.0465,low_savings,0.5,0.35,0.15,585.53,409.87,175.66
user_0231,financial_aid_mainly,1348.52,937.0,390.87,1327.87,0.0153,0.0,132.79,0.1,0.2851,low_savings,0.5,0.35,0.15,674.26,471.98,202.28
user_0232,working_no_family,1492.02,1414.56,601.73,2016.29,-0.3514,0.173,3226.06,1.6,0.1816,low_savings,0.5,0.35,0.15,746.01,522.21,223.8
user_0233,working_no_family,1742.18,1102.98,664.41,1767.39,-0.0145,0.0,2297.61,1.3,0.0181,low_savings,0.5,0.35,0.15,871.09,609.76,261.33
user_0234,working_no_family,2003.97,1202.62,653.97,1856.59,0.0735,0.0,1299.61,0.7,0.403,low_savings,0.5,0.35,0.15,1001.99,701.39,300.6
user_0235,working_family_support,1658.6,1220.87,908.5,2129.37,-0.2838,0.0614,4258.74,2.0,0.4819,low_savings,0.5,0.35,0.15,829.3,580.51,248.79
user_0236,working_no_family,1406.87,1199.47,757.57,1957.04,-0.3911,0.0371,195.7,0.1,0.4046,low_savings,0.5,0.35,0.15,703.43,492.4,211.03
user_0237,family_support_only,2362.72,1288.36,755.91,2044.27,0.1348,0.041,4701.82,2.3,0.1551,low_savings,0.5,0.35,0.15,1181.36,826.95,354.41
user_0238,family_support_only,1569.27,1249.34,782.72,2032.06,-0.2949,0.0682,0.0,0.0,0.6611,low_savings,0.5,0.35,0.15,784.63,549.24,235.39
user_0239,working_family_support,1419.55,1113.51,756.1,1869.61,-0.317,0.2804,4300.1,2.3,0.4199,low_savings,0.5,0.35,0.15,709.77,496.84,212.93
user_0240,working_no_family,1813.6,798.68,789.92,1588.6,0.1241,0.0649,1588.6,1.0,0.7005,low_savings,0.5,0.35,0.15,906.8,634.76,272.04
user_0241,working_family_support,1781.57,1075.84,561.74,1637.58,0.0808,0.2298,1473.82,0.9,0.5437,low_savings,0.5,0.35,0.15,890.78,623.55,267.24
user_0242,working_no_family,1622.2,943.04,798.81,1741.85,-0.0738,0.1929,696.74,0.4,0.222,low_savings,0.5,0.35,0.15,811.1,567.77,243.33
user_0243,working_family_support,1944.14,927.23,507.17,1434.4,0.2622,0.0169,3012.24,2.1,0.4451,standard,0.5,0.3,0.2,972.07,583.24,388.83
user_0244,working_no_family,1499.16,1051.0,885.72,1936.72,-0.2919,0.0544,3679.77,1.9,0.3311,low_savings,0.5,0.35,0.15,749.58,524.71,224.87
user_0245,working_no_family,1141.24,908.8,437.76,1346.56,-0.1799,0.2591,538.62,0.4,0.0547,low_savings,0.5,0.35,0.15,570.62,399.43,171.19
user_0246,working_family_support,1549.08,1267.41,555.5,1822.91,-0.1768,0.0,4557.28,2.5,0.2221,low_savings,0.5,0.35,0.15,774.54,542.18,232.36
user_0247,family_support_only,2996.43,834.25,920.17,1754.42,0.4145,0.0,2982.51,1.7,0.2815,standard,0.5,0.3,0.2,1498.21,898.93,599.29
user_0248,working_family_support,1622.32,1374.84,679.41,2054.25,-0.2662,0.0,0.0,0.0,0.1367,low_savings,0.5,0.35,0.15,811.16,567.81,243.35
user_0249,financial_aid_mainly,1266.21,673.76,643.99,1317.75,-0.0407,0.0524,1317.75,1.0,0.3041,low_savings,0.5,0.35,0.15,633.11,443.17,189.93
user_0250,working_family_support,2424.21,1656.03,790.28,2446.31,-0.0091,0.0,6605.04,2.7,0.0864,low_savings,0.5,0.35,0.15,1212.11,848.47,363.63
user_0251,working_family_support,2513.98,936.26,713.84,1650.1,0.3436,0.0519,5445.33,3.3,0.1063,standard,0.5,0.3,0.2,1256.99,754.19,502.8
user_0252,working_no_family,1574.33,1220.8,852.69,2073.49,-0.3171,0.0743,1658.79,0.8,0.1057,low_savings,0.5,0.35,0.15,787.16,551.02,236.15
user_0253,working_family_support,2374.17,1429.41,759.88,2189.29,0.0779,0.0,3283.93,1.5,0.5811,low_savings,0.5,0.35,0.15,1187.09,830.96,356.13
user_0254,working_no_family,1061.66,1112.91,716.12,1829.03,-0.7228,0.08,2743.55,1.5,0.532,low_savings,0.5,0.35,0.15,530.83,371.58,159.25
user_0255,financial_aid_mainly,1170.85,963.24,883.01,1846.25,-0.5768,0.1017,184.62,0.1,0.3342,low_savings,0.5,0.35,0.15,585.42,409.8,175.63
user_0256,family_support_only,2296.72,1482.12,392.68,1874.8,0.1837,0.0,3374.64,1.8,0.3236,standard,0.5,0.3,0.2,1148.36,689.02,459.34
user_0257,working_no_family,1688.73,767.43,828.61,1596.04,0.0549,0.0,1915.25,1.2,0.3383,low_savings,0.5,0.35,0.15,844.37,591.06,253.31
user_0258,working_family_support,1770.67,741.2,580.56,1321.76,0.2535,0.0216,2246.99,1.7,0.336,standard,0.5,0.3,0.2,885.34,531.2,354.13
user_0259,financial_aid_mainly,1132.6,741.56,558.14,1299.7,-0.1475,0.0,649.85,0.5,0.1101,low_savings,0.5,0.35,0.15,566.3,396.41,169.89
user_0260,working_family_support,2284.25,973.11,1143.54,2116.65,0.0734,0.226,3386.64,1.6,0.2722,low_savings,0.5,0.35,0.15,1142.12,799.49,342.64
user_0261,financial_aid_mainly,996.74,1001.58,537.26,1538.84,-0.5439,0.0,307.77,0.2,0.243,low_savings,0.5,0.35,0.15,498.37,348.86,149.51
user_0262,working_family_support,1916.85,1001.95,647.42,1649.37,0.1395,0.0,4453.3,2.7,0.0575,low_savings,0.5,0.35,0.15,958.42,670.9,287.53
user_0263,working_family_support,1798.1,1219.23,504.85,1724.08,0.0412,0.0596,2068.9,1.2,0.4207,low_savings,0.5,0.35,0.15,899.05,629.33,269.71
user_0264,family_support_only,1801.88,955.78,775.94,1731.72,0.0389,0.0204,0.0,0.0,0.4603,low_savings,0.5,0.35,0.15,900.94,630.66,270.28
user_0265,working_family_support,1632.95,1056.65,925.16,1981.81,-0.2136,0.1794,1387.27,0.7,0.3224,low_savings,0.5,0.35,0.15,816.48,571.53,244.94
user_0266,family_support_only,3282.68,1261.69,879.73,2141.42,0.3477,0.0216,4068.7,1.9,0.3057,standard,0.5,0.3,0.2,1641.34,984.8,656.54
user_0267,financial_aid_mainly,1161.37,1060.96,892.9,1953.86,-0.6824,0.2068,586.16,0.3,0.2293,low_savings,0.5,0.35,0.15,580.68,406.48,174.21
user_0268,financial_aid_mainly,1073.05,1021.87,670.81,1692.68,-0.5774,0.0,507.8,0.3,0.2874,low_savings,0.5,0.35,0.15,536.52,375.57,160.96
user_0269,working_no_family,1250.32,1234.9,871.59,2106.49,-0.6848,0.0816,2949.09,1.4,0.3436,low_savings,0.5,0.35,0.15,625.16,437.61,187.55
user_0270,family_support_only,2139.19,1036.6,695.92,1732.52,0.1901,0.019,4851.06,2.8,0.5335,standard,0.5,0.3,0.2,1069.6,641.76,427.84
user_0271,working_family_support,2108.66,988.87,901.2,1890.07,0.1037,0.0672,4536.17,2.4,0.0725,low_savings,0.5,0.35,0.15,1054.33,738.03,316.3
user_0272,working_no_family,1060.56,1719.61,1082.26,2801.87,-1.6419,0.1145,0.0,0.0,0.227,low_savings,0.5,0.35,0.15,530.28,371.2,159.08
user_0273,family_support_only,2318.8,1482.84,720.64,2203.48,0.0497,0.0418,1762.78,0.8,0.4101,low_savings,0.5,0.35,0.15,1159.4,811.58,347.82
user_0274,working_no_family,1463.66,1079.3,655.94,1735.24,-0.1855,0.0,1735.24,1.0,0.3875,low_savings,0.5,0.35,0.15,731.83,512.28,219.55
user_0275,family_support_only,1387.89,757.18,508.02,1265.2,0.0884,0.148,2909.96,2.3,0.4903,low_savings,0.5,0.35,0.15,693.95,485.76,208.18
user_0276,financial_aid_mainly,785.73,678.46,1028.66,1707.12,-1.1727,0.4661,853.56,0.5,0.0963,low_savings,0.5,0.35,0.15,392.87,275.01,117.86
user_0277,financial_aid_mainly,981.11,1209.5,668.81,1878.31,-0.9145,0.0,1878.31,1.0,0.1669,low_savings,0.5,0.35,0.15,490.56,343.39,147.17
user_0278,financial_aid_mainly,1236.22,1191.74,731.02,1922.76,-0.5554,0.0,961.38,0.5,0.2583,low_savings,0.5,0.35,0.15,618.11,432.68,185.43
user_0279,working_family_support,2495.65,759.17,833.96,1593.13,0.3616,0.0346,1752.44,1.1,0.3103,standard,0.5,0.3,0.2,1247.83,748.7,499.13
user_0280,family_support_only,1255.03,1453.56,881.14,2334.7,-0.8603,0.5372,4902.87,2.1,0.0773,high_debt,0.5,0.15,0.35,627.51,188.25,439.26
user_0281,working_family_support,2313.18,1192.83,982.66,2175.49,0.0595,0.0,3045.69,1.4,0.2358,low_savings,0.5,0.35,0.15,1156.59,809.61,346.98
user_0282,family_support_only,3015.22,1050.32,869.98,1920.3,0.3631,0.0,2688.42,1.4,0.1341,standard,0.5,0.3,0.2,1507.61,904.57,603.04
user_0283,working_no_family,1143.31,1516.62,886.08,2402.7,-1.1015,0.0,2162.43,0.9,0.2434,low_savings,0.5,0.35,0.15,571.65,400.16,171.5
user_0284,financial_aid_mainly,1252.37,768.58,670.5,1439.08,-0.1491,0.0435,1295.17,0.9,0.5749,low_savings,0.5,0.35,0.15,626.18,438.33,187.86
user_0285,working_no_family,1724.52,1098.41,497.11,1595.52,0.0748,0.0413,1435.97,0.9,0.2727,low_savings,0.5,0.35,0.15,862.26,603.58,258.68
user_0286,financial_aid_mainly,1236.56,812.85,858.28,1671.13,-0.3514,0.0658,0.0,0.0,0.3336,low_savings,0.5,0.35,0.15,618.28,432.8,185.48
user_0287,working_family_support,2060.51,1065.28,869.33,1934.61,0.0611,0.0229,0.0,0.0,0.3797,low_savings,0.5,0.35,0.15,1030.26,721.18,309.08
user_0288,working_family_support,1808.92,881.67,879.04,1760.71,0.0267,0.0,0.0,0.0,0.2577,low_savings,0.5,0.35,0.15,904.46,633.12,271.34
user_0289,working_family_support,2624.42,1204.46,538.43,1742.89,0.3359,0.0218,5925.83,3.4,0.2377,standard,0.5,0.3,0.2,1312.21,787.33,524.88
user_0290,family_support_only,2065.61,973.1,445.7,1418.8,0.3131,0.2396,4682.04,3.3,0.278,standard,0.5,0.3,0.2,1032.81,619.68,413.12
user_0291,working_family_support,1842.44,1131.56,760.09,1891.65,-0.0267,0.19,567.5,0.3,0.094,low_savings,0.5,0.35,0.15,921.22,644.85,276.37
user_0292,working_no_family,1037.51,723.86,632.25,1356.11,-0.3071,0.0956,2576.61,1.9,0.4092,low_savings,0.5,0.35,0.15,518.75,363.13,155.63
user_0293,working_no_family,1706.32,943.74,509.94,1453.68,0.1481,0.0316,1162.94,0.8,0.6498,low_savings,0.5,0.35,0.15,853.16,597.21,255.95
user_0294,family_support_only,1840.89,985.27,713.86,1699.13,0.077,0.0,509.74,0.3,0.1407,low_savings,0.5,0.35,0.15,920.45,644.31,276.13
user_0295,financial_aid_mainly,911.14,1137.48,971.53,2109.01,-1.3147,0.0,421.8,0.2,0.0979,low_savings,0.5,0.35,0.15,455.57,318.9,136.67
user_0296,working_no_family,1333.8,1406.25,481.75,1888.0,-0.4155,0.0,2643.2,1.4,0.2353,low_savings,0.5,0.35,0.15,666.9,466.83,200.07
user_0297,family_support_only,1408.53,693.47,721.63,1415.1,-0.0047,0.0,3679.26,2.6,0.3337,low_savings,0.5,0.35,0.15,704.26,492.99,211.28
user_0298,financial_aid_mainly,983.89,1256.6,680.42,1937.02,-0.9687,0.0,774.81,0.4,0.1732,low_savings,0.5,0.35,0.15,491.94,344.36,147.58
user_0299,working_no_family,966.64,1261.46,904.05,2165.51,-1.2402,0.2129,2815.16,1.3,0.2613,low_savings,0.5,0.35,0.15,483.32,338.32,145.0
user_0300,working_no_family,1953.87,1204.04,909.61,2113.65,-0.0818,0.0325,4015.93,1.9,0.2951,low_savings,0.5,0.35,0.15,976.93,683.85,293.08
user_0301,working_family_support,2868.8,1425.18,623.77,2048.95,0.2858,0.0493,6761.53,3.3,0.0677,standard,0.5,0.3,0.2,1434.4,860.64,573.76
user_0302,working_family_support,2109.5,1440.28,517.43,1957.71,0.072,0.2224,2740.79,1.4,0.4126,low_savings,0.5,0.35,0.15,1054.75,738.32,316.43
user_0303,working_family_support,1963.42,957.95,825.11,1783.06,0.0919,0.0,3922.73,2.2,0.6609,low_savings,0.5,0.35,0.15,981.71,687.2,294.51
user_0304,working_no_family,1417.49,911.52,666.23,1577.75,-0.1131,0.0,157.78,0.1,0.0826,low_savings,0.5,0.35,0.15,708.75,496.12,212.62
user_0305,working_family_support,2263.47,1420.06,587.6,2007.66,0.113,0.046,4015.32,2.0,0.2995,low_savings,0.5,0.35,0.15,1131.73,792.21,339.52
user_0306,financial_aid_mainly,1143.47,747.54,858.53,1606.07,-0.4046,0.0,481.82,0.3,0.443,low_savings,0.5,0.35,0.15,571.74,400.21,171.52
user_0307,family_support_only,1786.87,964.1,712.65,1676.75,0.0616,0.0,838.38,0.5,0.3521,low_savings,0.5,0.35,0.15,893.43,625.4,268.03
user_0308,working_family_support,2249.21,1256.99,809.68,2066.67,0.0812,0.0,2893.34,1.4,0.2521,low_savings,0.5,0.35,0.15,1124.61,787.22,337.38
user_0309,financial_aid_mainly,906.7,1163.47,652.63,1816.1,-1.003,0.1042,1089.66,0.6,0.2934,low_savings,0.5,0.35,0.15,453.35,317.34,136.0
user_0310,working_family_support,2524.75,1289.52,593.91,1883.43,0.254,0.0,3013.49,1.6,0.462,standard,0.5,0.3,0.2,1262.38,757.42,504.95
user_0311,financial_aid_mainly,1158.29,1642.57,787.21,2429.78,-1.0977,0.0,1457.87,0.6,0.1723,low_savings,0.5,0.35,0.15,579.14,405.4,173.74
user_0312,working_no_family,1658.22,729.37,865.37,1594.74,0.0383,0.0661,797.37,0.5,0.4935,low_savings,0.5,0.35,0.15,829.11,580.38,248.73
user_0313,working_no_family,1749.78,903.3,777.75,1681.05,0.0393,0.1552,1176.73,0.7,0.2598,low_savings,0.5,0.35,0.15,874.89,612.42,262.47
user_0314,working_no_family,1668.54,836.87,882.8,1719.67,-0.0306,0.3832,0.0,0.0,0.1589,low_savings,0.5,0.35,0.15,834.27,583.99,250.28
user_0315,working_family_support,2178.15,771.23,971.61,1742.84,0.1999,0.0314,348.57,0.2,0.1814,low_emergency,0.5,0.25,0.25,1089.08,544.54,544.54
user_0316,working_no_family,817.74,936.64,1002.39,1939.03,-1.3712,0.0,969.51,0.5,0.2323,low_savings,0.5,0.35,0.15,408.87,286.21,122.66
user_0317,working_family_support,2476.19,1236.6,739.14,1975.74,0.2021,0.0354,8495.68,4.3,0.2433,standard,0.5,0.3,0.2,1238.1,742.86,495.24
user_0318,financial_aid_mainly,917.75,1432.7,744.39,2177.09,-1.3722,0.2723,1088.55,0.5,0.4855,low_savings,0.5,0.35,0.15,458.88,321.21,137.66
user_0319,financial_aid_mainly,1165.31,1287.0,564.86,1851.86,-0.5892,0.0437,925.93,0.5,0.3347,low_savings,0.5,0.35,0.15,582.65,407.86,174.8
user_0320,working_no_family,1799.28,1266.02,923.7,2189.72,-0.217,0.1759,875.89,0.4,0.2511,low_savings,0.5,0.35,0.15,899.64,629.75,269.89
user_0321,working_family_support,1652.52,1171.79,1017.74,2189.53,-0.325,0.0869,6349.64,2.9,0.1914,low_savings,0.5,0.35,0.15,826.26,578.38,247.88
user_0322,financial_aid_mainly,1173.26,1247.87,996.51,2244.38,-0.9129,0.0402,0.0,0.0,0.4172,low_savings,0.5,0.35,0.15,586.63,410.64,175.99
user_0323,working_family_support,1840.88,1216.39,683.02,1899.41,-0.0318,0.0,5888.17,3.1,0.25,low_savings,0.5,0.35,0.15,920.44,644.31,276.13
user_0324,working_no_family,1302.98,813.2,853.83,1667.03,-0.2794,0.2933,1500.33,0.9,0.2086,low_savings,0.5,0.35,0.15,651.49,456.04,195.45
user_0325,financial_aid_mainly,720.92,989.91,610.38,1600.29,-1.2198,0.0,1600.29,1.0,0.4265,low_savings,0.5,0.35,0.15,360.46,252.32,108.14
user_0326,working_family_support,2303.13,869.69,801.28,1670.97,0.2745,0.2122,3509.04,2.1,0.4723,standard,0.5,0.3,0.2,1151.57,690.94,460.63
user_0327,working_no_family,1345.93,736.15,832.77,1568.92,-0.1657,0.0373,0.0,0.0,0.2045,low_savings,0.5,0.35,0.15,672.97,471.08,201.89
user_0328,family_support_only,2065.46,755.51,934.87,1690.38,0.1816,0.0389,2704.61,1.6,0.1257,standard,0.5,0.3,0.2,1032.73,619.64,413.09
user_0329,financial_aid_mainly,1127.7,1196.12,614.63,1810.75,-0.6057,0.0353,181.08,0.1,0.4279,low_savings,0.5,0.35,0.15,563.85,394.69,169.16
user_0330,family_support_only,2793.77,989.96,792.13,1782.09,0.3621,0.0672,1247.46,0.7,0.1665,low_emergency,0.5,0.25,0.25,1396.88,698.44,698.44
user_0331,working_no_family,1097.35,1168.78,689.98,1858.76,-0.6939,0.3311,1487.01,0.8,0.3652,low_savings,0.5,0.35,0.15,548.67,384.07,164.6
user_0332,working_family_support,1175.59,917.6,757.82,1675.42,-0.4252,0.0671,1675.42,1.0,0.1118,low_savings,0.5,0.35,0.15,587.79,411.46,176.34
